lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
84768758482111,2024,Matheson/Barron,MTL,pairing,5on5,12,3899.0,57.0,0.49,0.48,0.51,32.21,2.61,2.07,8.27,1.08,17.43,12.54,2.46,2.55,2.4,33.0,11.0,16.0,60.0,2.0,4.0,0.0,3.0,0.0,14.0,21.0,31.0,42.0,4.0,8.0,33.0,30.0,7.0,14.0,34.0,6.0,4.0,0.9,0.79,0.91,2.0,0.0,0.0,58.02,44.0,43.17,9.0,0.43,0.38,0.61,2.42,2.34,2.31,31.11,2.66,2.05,7.03,0.98,16.87,12.4,2.62,2.77,2.73,33.0,9.0,22.0,64.0,4.0,3.0,2.0,11.0,0.0,6.0,18.0,29.0,38.0,4.0,8.0,27.0,27.0,5.0,16.0,32.0,7.0,3.0,0.95,0.97,0.74,2.0,1.0,1.0,66.67,42.0,43.74,7.0,0.42,0.65,0.65,2.44,2.53,2.52
847843984800158480068,2024,Tippett/Poehling/Konecny,PHI,line,5on5,10,3475.0,74.0,0.45,0.55,0.55,33.07,2.23,2.17,8.2,1.14,19.09,14.18,2.18,2.29,2.24,26.0,21.0,19.0,66.0,0.0,3.0,0.0,8.0,0.0,18.0,18.0,26.0,47.0,4.0,8.0,27.0,15.0,1.0,16.0,40.0,5.0,2.0,1.27,0.51,0.44,0.0,0.0,0.0,67.85,47.0,48.54,5.0,0.45,0.47,0.47,2.2,2.25,2.22,27.7,2.71,1.74,6.3,0.94,15.49,11.83,2.64,2.66,2.6,26.0,13.0,16.0,55.0,3.0,0.0,0.0,3.0,0.0,18.0,15.0,23.0,36.0,3.0,6.0,36.0,38.0,5.0,19.0,29.0,7.0,3.0,0.89,0.95,0.87,0.0,1.0,2.0,53.47,39.0,38.27,14.0,0.36,0.0,0.0,3.06,3.01,2.95
847693484815178482745,2024,McGinn/McTavish/Leason,ANA,line,5on5,3,931.0,19.0,0.32,0.32,0.37,8.05,0.38,0.45,2.13,0.26,4.34,3.44,0.37,0.38,0.37,8.0,3.0,2.0,13.0,0.0,1.0,0.0,2.0,0.0,3.0,5.0,8.0,11.0,1.0,2.0,11.0,10.0,2.0,6.0,9.0,2.0,0.0,0.13,0.25,0.0,0.0,0.0,0.0,13.03,11.0,10.99,3.0,0.09,0.14,0.14,0.34,0.34,0.33,13.77,0.81,0.88,3.88,0.44,7.68,5.31,0.8,0.82,0.8,10.0,9.0,9.0,28.0,0.0,0.0,0.0,1.0,0.0,8.0,10.0,10.0,19.0,0.0,0.0,10.0,11.0,2.0,6.0,15.0,4.0,0.0,0.46,0.35,0.0,0.0,0.0,0.0,27.95,19.0,18.93,4.0,0.18,0.0,0.0,1.0,1.0,0.98
847790384800158480028,2024,Tippett/Frost/Hathaway,PHI,line,5on5,10,778.0,126.0,0.27,0.38,0.29,3.29,0.22,0.25,0.69,0.11,2.19,1.54,0.22,0.23,0.23,2.0,3.0,6.0,11.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,5.0,0.0,0.0,7.0,8.0,0.0,5.0,4.0,1.0,0.0,0.14,0.09,0.0,0.0,0.0,0.0,10.98,5.0,5.07,1.0,0.05,0.0,0.0,0.27,0.28,0.28,8.05,0.6,0.51,1.95,0.28,5.23,3.43,0.59,0.61,0.61,7.0,5.0,6.0,18.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,10.0,2.0,4.0,4.0,3.0,0.0,3.0,9.0,3.0,0.0,0.22,0.38,0.0,0.0,2.0,0.0,18.38,12.0,11.88,1.0,0.11,0.0,0.0,0.7,0.72,0.71
84788548481030,2024,Shea/St. Ivany,PIT,pairing,5on5,3,1403.0,14.0,0.66,0.6,0.63,13.31,0.83,0.85,3.6,0.43,8.01,5.28,0.82,0.84,0.84,12.0,7.0,7.0,26.0,1.0,0.0,0.0,4.0,0.0,4.0,10.0,11.0,18.0,2.0,4.0,11.0,9.0,1.0,13.0,16.0,3.0,0.0,0.51,0.32,0.0,1.0,0.0,0.0,27.38,19.0,19.28,6.0,0.17,0.0,0.0,1.0,1.02,1.02,7.86,0.42,0.46,1.62,0.28,4.56,3.65,0.42,0.42,0.42,10.0,1.0,6.0,17.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,9.0,10.0,1.0,2.0,6.0,12.0,1.0,5.0,11.0,0.0,0.0,0.42,0.0,0.0,1.0,0.0,0.0,16.79,11.0,11.32,5.0,0.09,0.0,0.0,0.52,0.52,0.51
847842184785428480003,2024,Greer/Boqvist/Rodrigues,FLA,line,5on5,6,1549.0,41.0,0.59,0.53,0.52,11.36,0.92,0.77,2.81,0.39,7.01,5.1,0.92,0.99,0.99,7.0,10.0,6.0,23.0,0.0,1.0,0.0,2.0,0.0,10.0,4.0,7.0,17.0,0.0,0.0,12.0,16.0,2.0,5.0,14.0,3.0,0.0,0.52,0.4,0.0,0.0,0.0,0.0,24.43,17.0,18.0,2.0,0.16,0.08,0.08,1.0,1.08,1.07,11.56,0.64,0.68,3.41,0.38,6.49,4.4,0.64,0.61,0.61,8.0,8.0,4.0,20.0,1.0,0.0,0.0,4.0,0.0,5.0,6.0,7.0,15.0,0.0,0.0,10.0,16.0,4.0,6.0,13.0,3.0,0.0,0.33,0.32,0.0,1.0,0.0,0.0,18.85,16.0,15.15,2.0,0.14,0.0,0.0,0.78,0.74,0.74
847749284784208481042,2024,Kovalenko/Mackinnon/Rantanen,COL,line,5on5,9,1270.0,96.0,0.51,0.47,0.57,11.39,0.76,0.7,2.97,0.4,6.54,4.63,0.73,0.73,0.71,6.0,10.0,4.0,20.0,1.0,0.0,0.0,2.0,1.0,9.0,3.0,5.0,15.0,1.0,2.0,10.0,8.0,2.0,6.0,13.0,3.0,0.0,0.42,0.33,0.0,1.0,0.0,0.0,19.16,16.0,15.53,2.0,0.15,0.0,0.0,0.9,0.87,0.85,8.41,0.72,0.56,2.16,0.3,4.88,3.37,0.72,0.79,0.78,7.0,5.0,11.0,23.0,1.0,0.0,0.0,3.0,0.0,4.0,4.0,6.0,11.0,3.0,6.0,10.0,3.0,3.0,8.0,9.0,2.0,1.0,0.25,0.25,0.22,1.0,0.0,0.0,25.19,12.0,13.31,4.0,0.12,0.0,0.0,0.84,0.91,0.91
847648084821498482787,2024,Perfetti/Namestnikov/Chibrikov,WPG,line,5on5,4,2051.0,11.0,0.59,0.4,0.44,18.22,1.98,1.3,4.8,0.65,10.12,7.15,1.89,1.97,1.88,16.0,10.0,5.0,31.0,2.0,2.0,1.0,5.0,0.0,7.0,10.0,14.0,24.0,1.0,2.0,12.0,21.0,3.0,9.0,19.0,4.0,3.0,0.5,0.55,0.92,1.0,0.0,1.0,32.33,26.0,26.71,5.0,0.27,0.64,0.64,1.61,1.6,1.59,23.64,1.36,1.4,6.03,0.78,13.46,9.97,1.35,1.36,1.34,22.0,11.0,13.0,46.0,1.0,1.0,0.0,5.0,0.0,13.0,13.0,21.0,32.0,3.0,6.0,16.0,27.0,6.0,8.0,26.0,7.0,0.0,0.56,0.8,0.0,1.0,0.0,0.0,44.73,33.0,32.48,4.0,0.28,0.15,0.15,1.49,1.49,1.48
847645684810288481068,2024,Huberdeau/Sharangovich/Pospisil,CGY,line,5on5,7,1280.0,67.0,0.59,0.58,0.65,12.25,1.2,0.79,3.73,0.48,6.22,4.59,1.1,1.22,1.12,13.0,4.0,4.0,21.0,0.0,3.0,0.0,3.0,0.0,5.0,6.0,13.0,17.0,0.0,0.0,13.0,6.0,3.0,12.0,12.0,3.0,2.0,0.31,0.39,0.5,0.0,0.0,0.0,21.54,17.0,17.54,7.0,0.17,0.52,0.52,0.84,0.86,0.83,6.55,0.83,0.59,1.47,0.22,3.53,2.35,0.83,0.86,0.86,5.0,4.0,6.0,15.0,2.0,0.0,0.0,1.0,0.0,1.0,5.0,3.0,7.0,2.0,4.0,17.0,8.0,4.0,11.0,5.0,4.0,0.0,0.12,0.71,0.0,0.0,2.0,0.0,15.44,9.0,9.17,4.0,0.12,0.0,0.0,0.96,0.98,0.98
847854284801858482113,2024,Luostarinen/Lundell/Rodrigues,FLA,line,5on5,22,5578.0,130.0,0.37,0.54,0.5,42.77,2.07,2.47,11.36,1.46,24.42,18.21,2.02,2.06,2.02,39.0,21.0,35.0,95.0,3.0,2.0,0.0,6.0,0.0,28.0,21.0,36.0,57.0,6.0,12.0,58.0,45.0,5.0,29.0,53.0,7.0,0.0,1.3,0.77,0.0,1.0,2.0,0.0,96.43,60.0,60.34,15.0,0.5,0.21,0.21,2.36,2.35,2.3,43.87,3.57,2.94,10.8,1.44,24.12,18.12,3.47,3.59,3.49,37.0,24.0,21.0,82.0,1.0,3.0,0.0,6.0,0.0,24.0,27.0,36.0,60.0,5.0,10.0,54.0,35.0,4.0,20.0,46.0,12.0,3.0,1.38,1.49,0.7,0.0,1.0,0.0,81.97,61.0,61.33,8.0,0.62,0.44,0.44,3.75,3.77,3.71
847742584795258480835,2024,Wood/Drury/Colton,COL,line,5on5,9,4339.0,26.0,0.56,0.53,0.53,41.83,3.74,2.61,11.04,1.47,22.47,16.67,3.5,3.95,3.69,34.0,24.0,30.0,88.0,0.0,6.0,0.0,4.0,0.0,22.0,26.0,34.0,58.0,6.0,15.0,33.0,47.0,7.0,21.0,43.0,10.0,5.0,0.97,1.23,1.54,0.0,0.0,0.0,92.39,58.0,60.32,9.0,0.54,1.45,1.45,2.83,2.96,2.87,38.03,2.99,2.28,10.65,1.26,19.98,14.83,2.88,2.85,2.73,33.0,19.0,26.0,78.0,4.0,4.0,1.0,4.0,0.0,22.0,18.0,29.0,48.0,3.0,9.0,35.0,39.0,10.0,23.0,42.0,7.0,3.0,1.24,0.94,0.82,2.0,1.0,1.0,74.0,52.0,49.79,11.0,0.48,0.82,0.82,2.65,2.54,2.48
847646884780468478444,2024,Heinen/Miller/Boeser,VAN,line,5on5,16,3207.0,183.0,0.35,0.47,0.45,20.44,1.44,1.22,5.06,0.68,11.92,8.67,1.4,1.47,1.43,16.0,13.0,14.0,43.0,1.0,1.0,0.0,2.0,0.0,12.0,13.0,15.0,28.0,4.0,11.0,27.0,21.0,4.0,12.0,23.0,6.0,0.0,0.64,0.8,0.0,0.0,1.0,0.0,44.78,29.0,29.92,8.0,0.25,0.19,0.19,1.5,1.53,1.49,25.81,2.74,1.92,5.98,0.84,14.05,9.48,2.61,2.73,2.6,27.0,8.0,14.0,49.0,2.0,3.0,1.0,4.0,0.0,15.0,11.0,25.0,33.0,7.0,17.0,28.0,21.0,2.0,19.0,22.0,9.0,4.0,0.56,1.1,1.08,1.0,0.0,1.0,48.22,35.0,34.44,9.0,0.4,0.78,0.78,2.35,2.34,2.31
847795684799878483505,2024,Poitras/Geekie/Pastrnak,BOS,line,5on5,13,905.0,114.0,0.6,0.68,0.68,15.9,1.14,0.95,3.41,0.5,8.48,6.51,1.12,1.13,1.11,14.0,7.0,4.0,25.0,4.0,0.0,0.0,3.0,0.0,6.0,8.0,10.0,17.0,1.0,2.0,3.0,4.0,2.0,6.0,17.0,4.0,0.0,0.56,0.58,0.0,1.0,3.0,0.0,25.08,21.0,21.09,2.0,0.2,0.0,0.0,1.34,1.32,1.3,7.37,0.78,0.55,1.54,0.24,3.97,2.92,0.78,0.79,0.79,7.0,3.0,2.0,12.0,1.0,0.0,0.0,1.0,0.0,3.0,5.0,6.0,9.0,0.0,0.0,5.0,10.0,2.0,3.0,6.0,2.0,2.0,0.12,0.23,0.42,0.0,0.0,1.0,11.99,10.0,10.03,0.0,0.12,0.0,0.0,0.89,0.91,0.91
847687384784388482146,2024,Jankowski/Novak/Evangelista,NSH,line,5on5,22,7742.0,108.0,0.61,0.59,0.62,86.86,8.15,5.89,22.35,3.12,45.83,32.65,7.23,8.03,7.12,79.0,39.0,35.0,153.0,2.0,15.0,0.0,18.0,0.0,34.0,49.0,77.0,116.0,12.0,30.0,45.0,52.0,11.0,27.0,80.0,27.0,11.0,2.13,3.21,2.81,1.0,1.0,0.0,150.27,118.0,116.72,14.0,1.23,3.15,3.15,6.23,6.14,5.94,53.13,5.11,3.59,13.95,1.82,27.29,20.23,4.93,5.09,4.91,49.0,23.0,36.0,108.0,4.0,9.0,1.0,9.0,0.0,21.0,29.0,45.0,68.0,11.0,28.0,73.0,64.0,13.0,37.0,48.0,16.0,8.0,1.01,1.92,2.19,1.0,1.0,2.0,108.65,72.0,72.08,16.0,0.75,1.88,1.88,3.99,3.98,3.96
84784078479372,2024,Dunn/Mahura,SEA,pairing,5on5,14,955.0,98.0,0.1,0.29,0.21,2.17,0.12,0.18,0.55,0.12,1.71,1.31,0.12,0.12,0.12,2.0,2.0,4.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,1.0,14.0,2.0,4.0,4.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,7.79,4.0,3.92,2.0,0.04,0.0,0.0,0.15,0.16,0.16,11.07,1.04,0.83,2.42,0.34,6.27,4.11,1.0,1.06,1.02,9.0,6.0,5.0,20.0,1.0,1.0,0.0,4.0,0.0,6.0,3.0,8.0,14.0,0.0,0.0,2.0,4.0,2.0,2.0,11.0,3.0,1.0,0.38,0.35,0.31,0.0,1.0,0.0,20.39,15.0,15.31,0.0,0.17,0.31,0.31,0.89,0.91,0.87
847351284800648480208,2024,Norris/Giroux/Batherson,OTT,line,5on5,19,7546.0,123.0,0.4,0.5,0.47,60.2,4.34,3.93,14.97,2.02,34.04,24.7,4.28,4.45,4.39,56.0,28.0,40.0,124.0,5.0,4.0,0.0,14.0,0.0,32.0,29.0,51.0,79.0,1.0,2.0,91.0,69.0,14.0,34.0,68.0,12.0,4.0,1.82,1.48,1.04,3.0,1.0,1.0,128.22,84.0,85.95,17.0,0.82,0.65,0.65,4.51,4.59,4.54,68.79,6.56,4.44,17.51,2.27,36.99,26.24,6.27,6.4,6.11,65.0,29.0,32.0,126.0,6.0,7.0,2.0,15.0,1.0,25.0,40.0,59.0,88.0,6.0,12.0,77.0,39.0,10.0,32.0,72.0,13.0,9.0,2.31,1.69,2.56,4.0,0.0,2.0,122.07,94.0,92.07,16.0,0.92,1.82,1.82,5.66,5.52,5.45
84768758478851,2024,Matheson/Carrier,MTL,pairing,5on5,21,5453.0,114.0,0.4,0.49,0.47,40.12,2.78,2.3,10.64,1.39,22.62,17.27,2.75,2.69,2.67,33.0,24.0,30.0,87.0,2.0,2.0,0.0,10.0,0.0,16.0,27.0,31.0,55.0,6.0,12.0,58.0,37.0,7.0,23.0,49.0,5.0,3.0,1.32,0.69,0.76,1.0,0.0,1.0,84.09,57.0,54.6,9.0,0.48,0.21,0.21,3.04,2.96,2.93,47.9,4.21,2.8,12.35,1.57,25.17,18.89,4.01,4.29,4.09,37.0,28.0,24.0,89.0,6.0,4.0,1.0,4.0,0.0,16.0,35.0,31.0,59.0,1.0,2.0,49.0,34.0,8.0,17.0,47.0,16.0,2.0,1.37,2.06,0.78,0.0,6.0,0.0,90.65,65.0,65.97,9.0,0.58,0.84,1.1,3.69,3.79,3.73
847627884808408484829,2024,Hryckowian/Blackwell/Bck,DAL,line,5on5,3,854.0,17.0,0.35,0.48,0.5,6.34,0.29,0.34,1.79,0.22,3.75,2.6,0.29,0.28,0.27,4.0,5.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,9.0,2.0,4.0,7.0,8.0,0.0,2.0,9.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,12.17,9.0,8.62,1.0,0.07,0.0,0.0,0.36,0.34,0.34,7.07,0.53,0.32,2.08,0.2,3.2,2.68,0.53,0.55,0.55,7.0,2.0,5.0,14.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,7.0,9.0,0.0,0.0,7.0,13.0,0.0,3.0,6.0,2.0,1.0,0.09,0.2,0.25,0.0,0.0,0.0,14.46,9.0,9.03,1.0,0.07,0.0,0.0,0.6,0.61,0.61
847062184785858479465,2024,Caggiula/Ryan/Perry,EDM,line,5on5,5,1536.0,20.0,0.38,0.38,0.42,8.5,0.76,0.52,2.56,0.29,3.98,2.9,0.71,0.75,0.71,8.0,3.0,6.0,17.0,1.0,1.0,0.0,4.0,0.0,3.0,2.0,7.0,10.0,5.0,13.0,12.0,11.0,1.0,6.0,7.0,3.0,1.0,0.2,0.33,0.23,0.0,1.0,0.0,16.8,11.0,10.61,4.0,0.11,0.23,0.23,0.64,0.63,0.62,11.5,1.26,0.81,3.4,0.42,5.41,3.71,1.2,1.3,1.24,12.0,3.0,13.0,28.0,2.0,2.0,1.0,3.0,0.0,2.0,6.0,10.0,13.0,1.0,5.0,8.0,17.0,6.0,17.0,10.0,2.0,3.0,0.27,0.24,0.74,1.0,0.0,1.0,27.63,15.0,15.18,8.0,0.17,0.5,0.5,0.93,0.95,0.94
847688284827038483493,2024,Dach/Nazar/Teravainen,CHI,line,5on5,4,1622.0,16.0,0.6,0.4,0.38,8.88,1.36,0.66,2.05,0.27,3.86,2.8,1.35,1.37,1.35,9.0,2.0,6.0,17.0,2.0,1.0,1.0,1.0,0.0,0.0,7.0,7.0,9.0,0.0,0.0,13.0,14.0,0.0,8.0,5.0,3.0,3.0,0.16,0.39,0.81,0.0,1.0,1.0,16.95,11.0,11.07,5.0,0.14,0.34,0.34,1.16,1.16,1.16,12.7,0.89,0.81,3.01,0.44,7.38,5.47,0.86,0.9,0.87,15.0,3.0,7.0,25.0,1.0,1.0,0.0,2.0,0.0,6.0,8.0,14.0,17.0,1.0,2.0,11.0,13.0,4.0,5.0,14.0,3.0,1.0,0.36,0.33,0.2,1.0,0.0,0.0,24.68,18.0,17.67,2.0,0.17,0.2,0.2,0.85,0.86,0.86
847906684792918483609,2024,Lomberg/Rooney/Klapka,CGY,line,5on5,6,1324.0,53.0,0.34,0.31,0.34,9.6,0.53,0.6,2.62,0.35,5.12,3.78,0.53,0.51,0.5,10.0,3.0,3.0,16.0,0.0,1.0,0.0,3.0,0.0,2.0,7.0,10.0,13.0,7.0,14.0,8.0,15.0,5.0,8.0,10.0,3.0,0.0,0.18,0.35,0.0,0.0,0.0,0.0,15.51,13.0,12.81,6.0,0.13,0.18,0.18,0.48,0.47,0.47,17.74,1.03,1.1,4.74,0.59,10.09,7.44,1.03,1.04,1.04,15.0,10.0,11.0,36.0,0.0,1.0,0.0,7.0,0.0,10.0,7.0,15.0,25.0,4.0,8.0,10.0,9.0,1.0,9.0,21.0,4.0,0.0,0.54,0.49,0.0,0.0,0.0,0.0,36.54,25.0,24.85,6.0,0.22,0.11,0.11,1.15,1.16,1.15
847846684804598483395,2024,Bains/Suter/Sprong,VAN,line,5on5,2,707.0,8.0,0.79,0.55,0.53,6.62,0.58,0.36,1.49,0.21,3.47,2.89,0.57,0.57,0.56,6.0,3.0,2.0,11.0,1.0,1.0,1.0,0.0,0.0,6.0,1.0,5.0,8.0,1.0,2.0,4.0,4.0,1.0,1.0,7.0,1.0,1.0,0.18,0.08,0.32,0.0,0.0,1.0,10.63,9.0,8.67,1.0,0.07,0.32,0.32,0.34,0.32,0.32,5.73,0.15,0.24,1.61,0.21,3.23,2.55,0.15,0.16,0.16,4.0,4.0,1.0,9.0,1.0,0.0,0.0,2.0,0.0,4.0,1.0,3.0,7.0,1.0,2.0,5.0,4.0,1.0,2.0,8.0,0.0,0.0,0.15,0.0,0.0,1.0,0.0,0.0,9.16,8.0,8.06,2.0,0.05,0.0,0.0,0.2,0.21,0.21
847794984794208482175,2024,Tuch/Thompson/Peterka,BUF,line,5on5,22,10800.0,55.0,0.59,0.56,0.58,105.65,8.63,6.94,28.15,3.48,57.39,40.4,8.21,8.58,8.16,97.0,48.0,62.0,207.0,11.0,10.0,1.0,14.0,0.0,52.0,58.0,86.0,134.0,6.0,15.0,95.0,51.0,16.0,47.0,112.0,25.0,8.0,3.4,3.02,2.21,5.0,5.0,1.0,205.48,145.0,144.22,26.0,1.44,2.37,2.37,7.7,7.64,7.47,74.46,6.1,4.98,20.03,2.75,40.28,29.85,5.97,6.22,6.09,77.0,27.0,56.0,160.0,7.0,13.0,2.0,19.0,0.0,28.0,37.0,70.0,97.0,7.0,17.0,120.0,61.0,11.0,67.0,78.0,20.0,6.0,2.08,2.59,1.44,1.0,4.0,2.0,162.73,104.0,105.87,39.0,1.03,1.66,1.66,5.48,5.6,5.56
847645684775118481028,2024,Huberdeau/Pospisil/Mantha,CGY,line,5on5,8,3718.0,21.0,0.54,0.52,0.56,31.2,2.09,1.88,8.18,1.24,17.79,12.82,2.06,2.1,2.06,25.0,19.0,21.0,65.0,5.0,2.0,1.0,3.0,0.0,12.0,22.0,20.0,39.0,6.0,18.0,30.0,32.0,6.0,28.0,35.0,8.0,1.0,0.76,0.99,0.34,2.0,2.0,1.0,64.73,44.0,43.71,15.0,0.39,0.24,0.24,2.23,2.23,2.21,25.27,1.77,1.37,6.84,0.89,13.68,10.46,1.72,1.8,1.75,28.0,7.0,25.0,60.0,1.0,4.0,1.0,7.0,0.0,6.0,17.0,27.0,34.0,5.0,16.0,44.0,24.0,6.0,17.0,30.0,3.0,2.0,0.77,0.3,0.7,0.0,0.0,1.0,61.24,35.0,35.59,8.0,0.28,0.84,0.84,1.21,1.22,1.22
847062184757848478585,2024,Skinner/Ryan/Perry,EDM,line,5on5,8,1117.0,111.0,0.66,0.71,0.71,9.99,0.67,0.66,2.49,0.39,6.35,4.44,0.66,0.68,0.67,10.0,5.0,10.0,25.0,0.0,0.0,0.0,3.0,0.0,7.0,5.0,10.0,15.0,0.0,0.0,4.0,7.0,4.0,3.0,11.0,4.0,0.0,0.27,0.4,0.0,0.0,0.0,0.0,26.08,15.0,15.45,0.0,0.14,0.0,0.0,0.81,0.82,0.81,4.74,0.35,0.25,1.54,0.16,2.19,1.53,0.34,0.35,0.34,5.0,1.0,4.0,10.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,5.0,1.0,2.0,8.0,8.0,2.0,6.0,4.0,2.0,0.0,0.13,0.22,0.0,0.0,1.0,0.0,9.72,6.0,5.78,5.0,0.05,0.11,0.11,0.29,0.29,0.28
84774998481178,2024,Zamula/Ristolainen,PHI,pairing,5on5,34,20524.0,110.0,0.56,0.5,0.53,159.92,12.87,10.24,40.97,5.61,88.2,65.11,12.54,13.12,12.78,143.0,80.0,91.0,314.0,11.0,19.0,3.0,33.0,0.0,65.0,95.0,132.0,212.0,12.0,27.0,167.0,138.0,24.0,86.0,177.0,33.0,13.0,4.81,4.31,3.75,5.0,3.0,3.0,317.56,223.0,226.21,48.0,2.11,3.52,3.14,11.84,12.05,11.88,145.18,9.99,8.61,37.53,4.79,77.41,60.67,9.68,10.0,9.68,136.0,63.0,120.0,319.0,15.0,9.0,1.0,32.0,0.0,63.0,80.0,121.0,184.0,24.0,51.0,130.0,136.0,38.0,103.0,163.0,29.0,7.0,4.26,3.86,1.88,7.0,5.0,3.0,322.28,199.0,201.12,44.0,1.78,1.31,1.31,10.47,10.47,10.31
847414184799928481725,2024,Soderblom/Rasmussen/Kane,DET,line,5on5,5,1846.0,21.0,0.69,0.58,0.54,16.1,1.99,1.02,4.14,0.55,8.3,5.99,1.86,1.92,1.79,18.0,4.0,10.0,32.0,0.0,3.0,0.0,5.0,0.0,6.0,8.0,18.0,22.0,1.0,2.0,13.0,17.0,1.0,8.0,14.0,4.0,4.0,0.42,0.4,1.17,0.0,0.0,0.0,31.51,22.0,21.8,2.0,0.21,0.95,0.95,1.26,1.22,1.2,12.57,0.89,0.85,3.07,0.49,7.98,5.72,0.86,0.86,0.84,8.0,11.0,4.0,23.0,1.0,3.0,0.0,2.0,0.0,5.0,8.0,7.0,18.0,1.0,2.0,20.0,12.0,0.0,9.0,18.0,0.0,1.0,0.62,0.0,0.27,1.0,0.0,0.0,22.95,19.0,18.89,1.0,0.17,0.29,0.29,0.77,0.76,0.75
84740908475755,2024,Smith/Petrovic,DAL,pairing,5on5,1,771.0,2.0,0.6,0.67,0.59,7.75,0.55,0.44,2.0,0.23,3.79,2.99,0.54,0.51,0.51,7.0,3.0,4.0,14.0,0.0,1.0,0.0,2.0,0.0,3.0,4.0,7.0,10.0,0.0,0.0,6.0,4.0,0.0,4.0,8.0,2.0,0.0,0.19,0.36,0.0,0.0,0.0,0.0,12.84,10.0,9.28,2.0,0.09,0.03,0.03,0.6,0.57,0.57,5.63,0.36,0.3,1.37,0.16,2.52,2.29,0.35,0.39,0.39,7.0,0.0,0.0,7.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,5.0,5.0,1.0,2.0,9.0,12.0,2.0,2.0,5.0,2.0,0.0,0.18,0.18,0.0,1.0,1.0,0.0,7.91,7.0,7.86,0.0,0.06,0.0,0.0,0.42,0.46,0.46
