lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
848099584815828482259,2024,Robertson/Holmberg/McMann,TOR,line,5on5,7,1288.0,66.0,0.55,0.51,0.63,14.48,1.13,0.83,3.61,0.49,8.1,5.84,1.1,1.1,1.07,8.0,12.0,4.0,24.0,0.0,1.0,0.0,2.0,0.0,8.0,9.0,8.0,20.0,2.0,4.0,10.0,8.0,3.0,3.0,17.0,2.0,1.0,0.51,0.19,0.43,0.0,0.0,0.0,24.08,20.0,20.03,2.0,0.17,0.43,0.43,0.86,0.85,0.83,8.97,0.92,0.56,2.48,0.3,4.53,3.2,0.92,0.93,0.92,6.0,6.0,11.0,23.0,0.0,1.0,0.0,1.0,0.0,6.0,4.0,6.0,12.0,2.0,4.0,8.0,12.0,1.0,4.0,7.0,4.0,1.0,0.16,0.5,0.27,0.0,0.0,0.0,22.53,12.0,11.8,3.0,0.12,0.1,0.1,0.95,0.95,0.94
847578684780428478402,2024,Arvidsson/McDavid/Hyman,EDM,line,5on5,1,639.0,1.0,0.72,0.4,0.67,4.37,0.62,0.28,0.93,0.15,2.33,1.7,0.62,0.62,0.62,3.0,3.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,5.0,1.0,2.0,2.0,0.0,2.0,5.0,3.0,2.0,1.0,0.1,0.24,0.28,0.0,0.0,1.0,6.08,6.0,6.05,2.0,0.06,0.0,0.0,0.68,0.68,0.68,2.38,0.24,0.08,0.56,0.05,0.92,1.14,0.24,0.25,0.25,3.0,0.0,6.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,6.0,7.0,2.0,1.0,3.0,2.0,0.0,1.0,0.02,0.0,0.23,0.0,0.0,1.0,8.89,3.0,3.02,2.0,0.02,0.0,0.0,0.26,0.27,0.27
84780178479576,2024,Desharnais/Friedman,VAN,pairing,5on5,2,670.0,13.0,0.38,0.43,0.44,2.85,0.12,0.13,0.75,0.09,1.65,1.26,0.12,0.12,0.11,1.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,0.0,0.0,6.0,7.0,2.0,0.0,4.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,5.52,4.0,3.82,0.0,0.03,0.0,0.0,0.15,0.14,0.14,3.5,0.2,0.19,0.93,0.12,2.01,1.55,0.2,0.22,0.22,4.0,1.0,3.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,4.0,5.0,1.0,2.0,7.0,2.0,4.0,2.0,5.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,8.71,5.0,5.36,1.0,0.04,0.0,0.0,0.24,0.26,0.26
84789708480336,2024,Chatfield/Walker,CAR,pairing,5on5,21,752.0,160.0,0.46,0.38,0.39,5.3,0.31,0.28,1.08,0.15,2.41,2.78,0.31,0.33,0.33,5.0,2.0,3.0,10.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,6.0,0.0,0.0,1.0,4.0,1.0,4.0,5.0,2.0,0.0,0.11,0.21,0.0,0.0,1.0,0.0,10.61,7.0,7.5,3.0,0.06,0.0,0.0,0.37,0.39,0.39,8.05,0.37,0.42,1.94,0.25,4.5,3.51,0.37,0.36,0.36,7.0,4.0,5.0,16.0,0.0,0.0,0.0,1.0,0.0,3.0,7.0,7.0,11.0,2.0,4.0,3.0,7.0,3.0,1.0,11.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,15.45,11.0,10.6,1.0,0.09,0.0,0.0,0.46,0.44,0.44
84800358480807,2024,Samuelsson/Jokiharju,BUF,pairing,5on5,12,1315.0,91.0,0.69,0.65,0.71,15.87,1.35,1.03,3.86,0.5,8.91,6.35,1.33,1.36,1.34,13.0,9.0,4.0,26.0,2.0,1.0,0.0,1.0,0.0,10.0,8.0,11.0,20.0,0.0,0.0,4.0,4.0,1.0,9.0,17.0,3.0,2.0,0.55,0.31,0.49,1.0,0.0,1.0,26.08,22.0,22.16,5.0,0.21,0.29,0.29,1.27,1.28,1.26,6.57,0.61,0.47,1.58,0.19,3.6,2.55,0.61,0.63,0.63,5.0,4.0,5.0,14.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,5.0,9.0,2.0,4.0,9.0,7.0,1.0,4.0,7.0,1.0,1.0,0.18,0.17,0.25,0.0,0.0,0.0,14.35,9.0,9.29,3.0,0.1,0.0,0.0,0.7,0.73,0.73
847687184768818481604,2024,Dorofeyev/Hertl/Pearson,VGK,line,5on5,8,1076.0,86.0,0.27,0.33,0.36,9.15,0.55,0.52,2.28,0.24,4.85,3.56,0.54,0.58,0.58,10.0,2.0,2.0,14.0,0.0,1.0,0.0,3.0,0.0,1.0,7.0,10.0,12.0,0.0,0.0,9.0,2.0,0.0,7.0,9.0,3.0,0.0,0.22,0.33,0.0,0.0,0.0,0.0,15.1,12.0,12.89,6.0,0.11,0.1,0.1,0.56,0.59,0.59,15.59,1.52,1.04,4.06,0.51,8.26,5.6,1.48,1.43,1.39,15.0,6.0,8.0,29.0,4.0,2.0,0.0,2.0,0.0,10.0,3.0,11.0,17.0,1.0,2.0,6.0,1.0,1.0,7.0,13.0,6.0,2.0,0.4,0.67,0.45,2.0,1.0,1.0,27.99,21.0,20.16,1.0,0.22,0.2,0.2,1.54,1.45,1.44
847692784807488481535,2024,Sherwood/Blueger/Hoglander,VAN,line,5on5,14,3478.0,119.0,0.44,0.41,0.4,27.37,2.2,1.69,7.43,0.94,15.18,10.57,2.14,2.2,2.13,21.0,17.0,13.0,51.0,1.0,4.0,0.0,7.0,0.0,13.0,13.0,20.0,37.0,5.0,10.0,32.0,38.0,8.0,13.0,31.0,3.0,4.0,0.66,0.46,1.08,1.0,0.0,0.0,49.85,38.0,37.26,6.0,0.34,1.08,1.08,1.47,1.47,1.45,40.57,2.86,2.4,9.95,1.33,22.47,17.99,2.78,3.04,2.95,34.0,23.0,16.0,73.0,1.0,2.0,0.0,9.0,0.0,23.0,22.0,33.0,56.0,5.0,10.0,27.0,16.0,4.0,15.0,45.0,10.0,2.0,1.04,1.26,0.56,0.0,1.0,0.0,76.75,57.0,59.58,10.0,0.49,0.31,0.31,3.04,3.19,3.11
847851984795428482201,2024,Hagel/Cirelli/Goncalves,TBL,line,5on5,8,1131.0,55.0,0.69,0.57,0.55,12.55,0.81,0.68,3.24,0.43,6.43,5.42,0.8,0.87,0.85,11.0,6.0,7.0,24.0,1.0,0.0,0.0,3.0,0.0,9.0,4.0,10.0,16.0,1.0,2.0,9.0,11.0,1.0,4.0,14.0,3.0,0.0,0.46,0.35,0.0,1.0,0.0,0.0,25.55,17.0,17.96,1.0,0.14,0.0,0.17,0.77,0.81,0.8,9.24,0.36,0.63,2.31,0.36,5.79,4.56,0.36,0.35,0.34,8.0,6.0,4.0,18.0,1.0,1.0,1.0,1.0,0.0,2.0,9.0,7.0,13.0,1.0,2.0,10.0,10.0,2.0,6.0,13.0,1.0,0.0,0.26,0.1,0.0,1.0,0.0,0.0,17.77,14.0,13.8,1.0,0.13,0.01,0.01,0.48,0.46,0.46
84758258476853,2024,Rielly/Hakanp,TOR,pairing,5on5,2,1393.0,5.0,0.39,0.4,0.42,11.15,0.82,0.74,2.58,0.36,6.19,4.31,0.79,0.8,0.77,12.0,3.0,6.0,21.0,1.0,1.0,1.0,3.0,0.0,2.0,8.0,11.0,14.0,1.0,5.0,5.0,6.0,1.0,7.0,11.0,3.0,1.0,0.2,0.4,0.22,0.0,1.0,0.0,20.39,15.0,14.51,5.0,0.15,0.14,0.14,0.83,0.82,0.82,15.19,1.26,0.91,3.56,0.46,8.57,6.24,1.26,1.29,1.29,17.0,4.0,10.0,31.0,2.0,0.0,0.0,8.0,0.0,4.0,7.0,15.0,19.0,1.0,2.0,6.0,11.0,2.0,8.0,15.0,5.0,1.0,0.44,0.58,0.23,0.0,2.0,0.0,32.49,21.0,21.92,4.0,0.19,0.0,0.0,1.45,1.48,1.48
84827338483457,2024,Hutson/Mailloux,MTL,pairing,5on5,4,1962.0,17.0,0.27,0.3,0.35,14.42,0.94,0.91,3.35,0.5,8.09,6.21,0.93,0.92,0.91,10.0,10.0,3.0,23.0,3.0,0.0,0.0,1.0,0.0,3.0,13.0,7.0,17.0,5.0,10.0,12.0,16.0,1.0,15.0,17.0,3.0,0.0,0.61,0.32,0.0,3.0,0.0,0.0,21.84,20.0,19.23,9.0,0.18,0.0,0.0,1.12,1.1,1.09,27.58,2.56,1.82,6.59,0.88,15.05,10.09,2.41,2.75,2.59,21.0,16.0,16.0,53.0,1.0,5.0,0.0,4.0,0.0,18.0,9.0,20.0,36.0,2.0,4.0,13.0,11.0,3.0,7.0,27.0,7.0,3.0,0.81,0.88,0.88,1.0,0.0,0.0,57.22,37.0,39.14,4.0,0.37,0.9,0.9,2.04,2.12,2.04
847935184821458482702,2024,Steel/Bourque/Stankoven,DAL,line,5on5,10,3660.0,47.0,0.45,0.5,0.47,31.02,2.33,1.84,7.97,0.95,15.5,11.41,2.3,2.4,2.38,28.0,12.0,18.0,58.0,2.0,2.0,0.0,4.0,0.0,16.0,16.0,26.0,38.0,1.0,2.0,25.0,15.0,6.0,11.0,29.0,9.0,2.0,0.77,1.15,0.41,1.0,1.0,0.0,59.78,40.0,41.24,4.0,0.38,0.24,0.24,2.47,2.57,2.56,33.45,2.83,2.2,7.84,1.02,17.8,13.31,2.67,2.8,2.64,29.0,16.0,14.0,59.0,3.0,3.0,1.0,10.0,0.0,8.0,21.0,26.0,42.0,2.0,4.0,32.0,27.0,6.0,12.0,32.0,11.0,2.0,0.99,1.22,0.62,0.0,2.0,1.0,58.5,45.0,44.59,5.0,0.45,0.66,0.66,2.63,2.6,2.57
847639384780208482859,2024,Cousins/Ostapchuk/Amadio,OTT,line,5on5,10,710.0,135.0,1.0,0.82,1.0,3.63,0.34,0.25,0.9,0.11,1.92,1.47,0.34,0.34,0.34,5.0,0.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,5.0,1.0,2.0,4.0,9.0,0.0,4.0,3.0,2.0,0.0,0.08,0.27,0.0,0.0,0.0,0.0,13.96,5.0,5.05,1.0,0.05,0.0,0.0,0.4,0.39,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84754628475764,2024,Fowler/Gudas,ANA,pairing,5on5,13,2771.0,76.0,0.39,0.51,0.46,23.78,1.85,1.6,6.16,0.79,12.78,9.81,1.73,1.71,1.59,20.0,13.0,23.0,56.0,1.0,1.0,0.0,6.0,0.0,9.0,16.0,19.0,32.0,6.0,15.0,17.0,16.0,4.0,12.0,25.0,6.0,2.0,0.66,0.68,0.52,0.0,1.0,0.0,52.37,33.0,30.79,6.0,0.33,0.27,0.27,1.91,1.77,1.73,28.16,2.88,1.93,6.96,0.92,14.16,11.16,2.81,3.06,2.98,25.0,13.0,15.0,53.0,3.0,4.0,1.0,6.0,0.0,11.0,14.0,22.0,35.0,5.0,13.0,20.0,5.0,5.0,12.0,27.0,6.0,5.0,0.94,0.71,1.22,1.0,2.0,0.0,56.89,38.0,40.36,8.0,0.41,0.69,0.69,2.6,2.79,2.74
847682684774448477955,2024,Burakovsky/Gourde/McCann,SEA,line,5on5,2,633.0,12.0,0.65,0.68,0.67,8.52,0.47,0.49,2.41,0.28,4.73,3.63,0.46,0.43,0.42,6.0,6.0,5.0,17.0,1.0,0.0,0.0,1.0,0.0,5.0,5.0,5.0,11.0,0.0,0.0,6.0,3.0,0.0,2.0,10.0,2.0,0.0,0.29,0.17,0.0,1.0,0.0,0.0,15.44,12.0,10.98,1.0,0.1,0.0,0.0,0.56,0.52,0.51,4.17,0.25,0.25,0.88,0.13,2.58,1.91,0.25,0.28,0.28,4.0,2.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,4.0,2.0,4.0,4.0,0.0,0.0,5.0,6.0,0.0,0.0,0.25,0.0,0.0,2.0,0.0,0.0,8.94,6.0,6.63,0.0,0.05,0.0,0.0,0.3,0.34,0.34
847418984753438479520,2024,Dowd/Eller/Duhaime,WSH,line,5on5,10,634.0,98.0,0.25,0.56,0.5,4.55,0.07,0.16,1.22,0.13,2.37,2.05,0.07,0.08,0.07,5.0,1.0,3.0,9.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,5.0,6.0,0.0,0.0,8.0,7.0,0.0,4.0,6.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,9.12,6.0,6.24,3.0,0.03,0.0,0.0,0.1,0.11,0.11,4.41,0.21,0.23,1.35,0.14,2.02,2.05,0.21,0.21,0.21,3.0,3.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,6.0,0.0,0.0,5.0,6.0,0.0,2.0,5.0,1.0,0.0,0.09,0.12,0.0,0.0,0.0,0.0,6.92,6.0,5.87,1.0,0.05,0.0,0.0,0.26,0.25,0.25
847646184768728477903,2024,Laughton/Couturier/Hathaway,PHI,line,5on5,15,765.0,217.0,0.28,0.35,0.35,4.65,0.35,0.21,1.17,0.15,2.11,2.0,0.35,0.36,0.36,5.0,1.0,2.0,8.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,5.0,6.0,2.0,4.0,7.0,11.0,2.0,3.0,4.0,2.0,0.0,0.05,0.3,0.0,0.0,0.0,0.0,8.28,6.0,6.19,1.0,0.04,0.0,0.0,0.4,0.41,0.41,8.08,0.91,0.51,1.85,0.24,4.22,3.28,0.86,0.88,0.82,7.0,4.0,4.0,15.0,0.0,1.0,0.0,2.0,0.0,3.0,5.0,7.0,11.0,0.0,0.0,6.0,7.0,1.0,7.0,8.0,2.0,1.0,0.16,0.26,0.48,0.0,0.0,0.0,14.98,11.0,10.78,5.0,0.1,0.48,0.48,0.53,0.52,0.47
847843484800078481655,2024,Rondbjerg/Schwindt/Kolesar,VGK,line,5on5,6,666.0,60.0,0.03,0.21,0.07,0.7,0.03,0.04,0.19,0.02,0.4,0.32,0.03,0.03,0.03,1.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,11.0,1.0,0.0,1.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,3.96,1.0,1.15,0.0,0.01,0.0,0.0,0.04,0.04,0.04,10.51,0.9,0.72,2.55,0.36,5.75,3.71,0.85,0.91,0.86,10.0,4.0,1.0,15.0,1.0,2.0,0.0,1.0,0.0,6.0,4.0,9.0,13.0,0.0,0.0,5.0,6.0,2.0,1.0,9.0,5.0,0.0,0.29,0.61,0.0,1.0,0.0,0.0,15.43,14.0,14.06,1.0,0.15,0.19,0.19,0.86,0.87,0.84
847702184788318479619,2024,Carcone/Stenlund/Kerfoot,UTA,line,5on5,25,9858.0,106.0,0.51,0.5,0.53,88.31,7.16,5.58,21.92,2.98,48.47,35.88,6.77,7.3,6.9,77.0,45.0,46.0,168.0,10.0,9.0,1.0,17.0,1.0,35.0,50.0,67.0,112.0,6.0,12.0,86.0,40.0,21.0,57.0,95.0,20.0,7.0,2.75,2.42,1.99,5.0,3.0,2.0,172.59,122.0,125.22,32.0,1.16,1.71,1.71,6.61,6.8,6.7,78.81,6.93,4.94,19.53,2.59,41.23,31.79,6.56,6.83,6.49,69.0,38.0,58.0,165.0,11.0,10.0,2.0,14.0,0.0,35.0,37.0,58.0,96.0,10.0,20.0,76.0,88.0,19.0,32.0,76.0,26.0,5.0,1.98,3.58,1.38,6.0,4.0,1.0,163.54,107.0,105.96,14.0,1.03,1.98,1.98,5.98,5.97,5.82
847738084815548482157,2024,Cuylle/Brodzinski/Kakko,NYR,line,5on5,4,2201.0,11.0,0.37,0.41,0.38,13.85,1.04,0.91,3.38,0.43,7.75,5.49,1.03,1.07,1.06,15.0,4.0,13.0,32.0,3.0,0.0,0.0,3.0,0.0,8.0,5.0,12.0,16.0,1.0,2.0,14.0,21.0,1.0,13.0,15.0,3.0,1.0,0.4,0.4,0.24,2.0,1.0,0.0,32.2,19.0,19.91,12.0,0.19,0.0,0.0,1.23,1.27,1.26,22.45,1.75,1.33,6.42,0.83,12.0,8.66,1.67,1.72,1.64,21.0,10.0,15.0,46.0,0.0,1.0,0.0,4.0,0.0,11.0,15.0,21.0,31.0,1.0,2.0,18.0,15.0,2.0,12.0,26.0,3.0,2.0,0.76,0.44,0.55,0.0,0.0,0.0,45.71,31.0,30.71,6.0,0.27,0.29,0.29,1.74,1.69,1.68
84735078475279,2024,Chiarot/Petry,DET,pairing,5on5,28,22366.0,66.0,0.44,0.41,0.39,152.08,13.34,9.8,38.79,5.27,83.74,60.04,12.95,13.24,12.84,138.0,73.0,100.0,311.0,12.0,13.0,2.0,33.0,1.0,76.0,76.0,126.0,199.0,25.0,56.0,190.0,138.0,35.0,107.0,161.0,38.0,12.0,5.03,4.73,3.58,5.0,3.0,4.0,305.52,211.0,207.8,66.0,2.05,1.81,2.05,13.35,13.24,12.99,237.9,17.27,15.1,60.49,7.96,132.44,98.75,16.37,17.64,16.69,221.0,111.0,121.0,453.0,19.0,16.0,3.0,56.0,0.0,104.0,137.0,202.0,313.0,24.0,56.0,186.0,148.0,24.0,112.0,265.0,53.0,14.0,7.18,6.35,3.74,11.0,6.0,2.0,459.39,332.0,336.88,64.0,3.11,2.92,2.92,17.46,17.78,17.45
847747684774928477494,2024,Lehkonen/MacKinnon/Drouin,COL,line,5on5,11,3901.0,79.0,0.59,0.56,0.55,37.15,3.37,2.42,9.81,1.26,19.74,14.4,3.27,3.48,3.38,35.0,16.0,25.0,76.0,2.0,3.0,1.0,5.0,0.0,20.0,21.0,33.0,49.0,2.0,4.0,28.0,11.0,6.0,26.0,39.0,9.0,3.0,1.24,1.07,1.06,0.0,1.0,1.0,78.36,51.0,52.23,15.0,0.51,0.8,0.8,3.08,3.17,3.11,30.46,2.34,1.87,7.52,0.95,16.65,12.66,2.28,2.25,2.19,24.0,18.0,18.0,60.0,1.0,2.0,0.0,8.0,0.0,13.0,18.0,23.0,41.0,4.0,8.0,41.0,16.0,5.0,13.0,34.0,6.0,2.0,1.06,0.75,0.54,1.0,0.0,0.0,56.62,42.0,39.94,6.0,0.39,0.54,0.54,2.19,2.11,2.09
847578084763918485105,2024,Prishchepov/Wagner/Tynan,COL,line,5on5,5,978.0,21.0,0.79,0.63,0.63,6.9,0.78,0.44,1.93,0.25,3.93,2.68,0.67,0.77,0.67,8.0,2.0,7.0,17.0,0.0,3.0,0.0,1.0,0.0,0.0,6.0,8.0,10.0,1.0,2.0,2.0,11.0,0.0,2.0,7.0,1.0,2.0,0.18,0.1,0.5,0.0,0.0,0.0,16.99,10.0,10.0,2.0,0.09,0.56,0.5,0.36,0.36,0.35,4.25,0.2,0.24,1.08,0.15,2.53,1.81,0.2,0.22,0.22,2.0,4.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,5.0,1.0,2.0,10.0,10.0,1.0,7.0,5.0,1.0,0.0,0.11,0.1,0.0,1.0,0.0,0.0,10.25,6.0,6.24,3.0,0.05,0.0,0.0,0.25,0.27,0.27
847691384774518482177,2024,Shore/Khusnutdinov/Hartman,MIN,line,5on5,11,670.0,154.0,0.72,0.44,0.55,8.31,0.66,0.55,2.41,0.27,4.08,3.03,0.62,0.71,0.68,8.0,3.0,1.0,12.0,0.0,1.0,0.0,3.0,0.0,4.0,3.0,8.0,11.0,1.0,2.0,5.0,4.0,1.0,2.0,8.0,2.0,1.0,0.19,0.23,0.24,0.0,0.0,0.0,12.86,11.0,11.63,2.0,0.12,0.24,0.24,0.53,0.57,0.57,6.45,0.26,0.3,1.73,0.21,3.76,2.75,0.26,0.25,0.25,5.0,4.0,6.0,15.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,5.0,9.0,2.0,4.0,3.0,6.0,0.0,3.0,8.0,1.0,0.0,0.14,0.12,0.0,0.0,0.0,0.0,13.87,9.0,8.37,1.0,0.06,0.0,0.0,0.32,0.3,0.3
847458684779558483524,2024,McCann/Wright/Eberle,SEA,line,5on5,6,2690.0,16.0,0.53,0.43,0.42,22.15,2.49,1.52,5.03,0.72,11.86,8.39,2.48,2.47,2.46,20.0,10.0,11.0,41.0,4.0,0.0,0.0,3.0,0.0,13.0,10.0,16.0,26.0,4.0,8.0,21.0,9.0,6.0,21.0,18.0,9.0,3.0,0.57,1.2,0.72,1.0,3.0,0.0,40.46,30.0,29.99,9.0,0.32,0.0,0.0,2.81,2.79,2.77,29.6,2.17,1.88,7.29,1.0,16.26,12.4,2.15,2.21,2.19,30.0,11.0,13.0,54.0,4.0,3.0,0.0,12.0,0.0,14.0,8.0,26.0,37.0,2.0,4.0,26.0,27.0,3.0,7.0,32.0,8.0,1.0,0.91,0.99,0.27,2.0,2.0,0.0,55.09,41.0,41.85,3.0,0.39,0.22,0.22,2.34,2.39,2.36
847517084774028479385,2024,Buchnevich/Schenn/Kyrou,STL,line,5on5,5,1298.0,29.0,0.52,0.56,0.47,11.18,1.14,0.72,2.74,0.37,5.83,4.2,1.1,1.06,1.02,11.0,4.0,8.0,23.0,2.0,1.0,0.0,3.0,0.0,5.0,4.0,9.0,13.0,1.0,2.0,11.0,5.0,0.0,9.0,9.0,5.0,1.0,0.21,0.65,0.29,1.0,1.0,0.0,21.17,15.0,13.94,3.0,0.15,0.29,0.29,1.01,0.95,0.95,12.44,1.06,0.79,3.19,0.38,6.88,4.71,1.04,1.12,1.1,11.0,6.0,1.0,18.0,3.0,1.0,0.0,1.0,0.0,4.0,8.0,8.0,14.0,3.0,6.0,11.0,8.0,3.0,9.0,12.0,4.0,1.0,0.35,0.43,0.27,1.0,2.0,0.0,19.89,17.0,18.44,6.0,0.16,0.27,0.27,0.95,1.01,1.0
847740484780108479591,2024,Eyssimont/Point/Guentzel,TBL,line,5on5,11,917.0,120.0,0.63,0.6,0.64,16.52,1.89,1.15,4.38,0.58,7.56,5.44,1.79,2.0,1.9,12.0,9.0,3.0,24.0,1.0,5.0,0.0,3.0,0.0,6.0,6.0,11.0,20.0,1.0,2.0,4.0,3.0,2.0,3.0,13.0,5.0,3.0,0.46,0.67,0.76,0.0,1.0,0.0,25.24,21.0,21.95,3.0,0.24,0.82,0.82,1.32,1.39,1.36,9.11,1.12,0.56,2.24,0.27,4.59,3.22,1.12,1.11,1.11,7.0,5.0,4.0,16.0,1.0,0.0,0.0,4.0,0.0,6.0,1.0,6.0,11.0,1.0,2.0,6.0,8.0,1.0,0.0,8.0,1.0,3.0,0.26,0.1,0.77,0.0,1.0,0.0,15.64,12.0,11.92,0.0,0.12,0.0,0.0,1.24,1.23,1.22
84773468479402,2024,Bean/Weegar,CGY,pairing,5on5,26,1823.0,169.0,0.54,0.61,0.56,18.76,1.33,1.11,4.71,0.69,10.51,8.67,1.32,1.35,1.35,20.0,7.0,16.0,43.0,1.0,0.0,0.0,6.0,0.0,8.0,12.0,19.0,26.0,0.0,0.0,8.0,11.0,5.0,8.0,22.0,3.0,2.0,0.57,0.31,0.45,1.0,0.0,0.0,43.61,27.0,27.33,3.0,0.23,0.0,0.0,1.56,1.58,1.58,14.89,1.12,0.83,3.55,0.52,8.36,6.63,1.11,1.14,1.13,15.0,6.0,7.0,28.0,1.0,0.0,0.0,2.0,0.0,7.0,11.0,14.0,20.0,3.0,6.0,8.0,17.0,3.0,11.0,17.0,4.0,0.0,0.61,0.51,0.0,1.0,0.0,0.0,27.85,21.0,20.94,2.0,0.18,0.0,0.0,1.29,1.32,1.3
847121584815778482055,2024,O'Connor/Malkin/Tomasino,PIT,line,5on5,8,2502.0,45.0,0.5,0.51,0.51,26.95,1.93,1.78,6.32,0.89,15.33,10.76,1.88,1.94,1.89,24.0,13.0,14.0,51.0,2.0,2.0,0.0,7.0,0.0,12.0,14.0,22.0,35.0,0.0,0.0,10.0,8.0,4.0,9.0,32.0,3.0,2.0,1.11,0.27,0.56,2.0,0.0,0.0,51.64,37.0,37.19,2.0,0.36,0.35,0.35,1.94,1.95,1.93,25.69,1.92,1.6,6.91,0.93,13.98,10.66,1.92,1.91,1.9,21.0,15.0,13.0,49.0,3.0,2.0,1.0,4.0,0.0,8.0,19.0,18.0,33.0,4.0,8.0,24.0,19.0,6.0,12.0,30.0,3.0,3.0,0.65,0.42,0.85,1.0,1.0,1.0,47.81,36.0,35.53,5.0,0.33,0.24,0.24,2.01,2.0,2.0
