playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8481014,2024,Alexander Romanov,NYI,D,5on5,38,45049.0,974.0,16.83,0.5,0.5,0.5,0.49,0.52,0.49,70.0,53.22,2.05,2.86,16.7,1.85,30.52,22.03,2.01,2.02,1.99,5.0,5.0,53.0,23.0,53.0,129.0,12.0,2.0,4.0,0.0,17.0,0.0,24.0,29.0,51.0,74.0,7.0,14.0,0.0,84.0,13.0,42.0,71.0,5.0,0.0,1.4,0.64,0.0,2.0,0.0,0.0,129.48,76.0,76.28,30.0,0.58,1.24,0.47,2.15,2.15,2.13,974.0,81.0,124.0,156.0,613.0,124.0,119.0,123.0,608.0,0.0,0.0,71126.0,14.0,6.0,3.0,80.0,391.74,32.28,31.22,32.72,31.63,356.0,187.0,209.0,752.0,30.0,38.0,4.0,428.0,84.0,31.0,12.56,10.98,8.74,11.0,13.0,6.0,761.55,543.0,548.1,5.22,7.52,7.54,29.96,30.3,29.8,371.62,32.84,31.46,32.78,31.4,340.0,164.0,255.0,759.0,25.0,48.0,2.0,382.0,84.0,38.0,10.74,11.23,10.87,11.0,11.0,3.0,755.69,504.0,503.34,5.02,10.63,10.63,27.23,27.17,26.75,45.77,45.12,1071.0,1128.0,2.69,0.59,76.0,16.0,60.0,15.0
8481014,2024,Alexander Romanov,NYI,D,4on5,38,4111.0,70.0,11.5,0.14,0.11,0.18,0.15,0.2,0.19,67.0,0.75,0.04,0.03,0.12,0.02,0.21,0.57,0.04,0.04,0.04,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,7.0,1.0,2.0,1.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.01,0.0,0.0,0.05,0.05,0.05,70.0,0.0,24.0,8.0,38.0,2.0,10.0,18.0,40.0,0.0,0.0,3027.0,2.0,0.0,0.0,0.0,16.99,1.3,1.3,1.3,1.3,19.0,3.0,4.0,26.0,1.0,0.0,0.0,17.0,4.0,1.0,0.54,0.51,0.25,1.0,0.0,0.0,26.0,22.0,22.0,0.17,0.0,0.0,1.47,1.47,1.47,64.2,8.09,7.82,8.09,7.82,62.0,28.0,32.0,122.0,13.0,5.0,1.0,65.0,16.0,9.0,2.08,1.9,4.11,4.0,2.0,7.0,122.0,90.0,90.0,1.48,0.74,0.74,8.83,8.83,8.6,1.0,8.29,15.0,86.0,0.21,0.0,3.0,0.0,3.0,0.0
8481014,2024,Alexander Romanov,NYI,D,5on4,38,227.0,18.0,5.95,1.0,0.94,1.0,0.9,1.0,0.89,60.0,0.69,0.03,0.05,0.18,0.02,0.45,0.27,0.03,0.03,0.03,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.01,0.0,0.0,0.04,0.04,0.04,18.0,2.0,0.0,2.0,14.0,2.0,3.0,2.0,11.0,0.0,0.0,5313.0,0.0,0.0,0.0,5.0,4.03,0.84,0.82,0.84,0.82,4.0,1.0,1.0,6.0,1.0,2.0,1.0,4.0,0.0,1.0,0.08,0.0,0.76,0.0,0.0,1.0,6.0,5.0,5.0,0.1,0.78,0.78,0.16,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.65,0.64,143.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
8479388,2024,Riley Stillman,CAR,D,other,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8479388,2024,Riley Stillman,CAR,D,all,1,460.0,11.0,0.23,0.78,0.39,0.62,0.42,0.67,0.45,7.0,0.64,0.01,0.04,0.19,0.02,0.43,0.31,0.01,0.02,0.02,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.21,1.0,1.16,0.0,0.01,0.0,0.0,0.02,0.03,0.03,11.0,0.0,0.0,4.0,7.0,1.0,2.0,1.0,7.0,0.0,0.0,3140.0,5.0,5.0,1.0,0.0,5.79,0.23,0.23,0.26,0.26,6.0,2.0,0.0,8.0,0.0,1.0,0.0,8.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,9.49,8.0,9.17,0.06,0.02,0.02,0.27,0.31,0.3,3.1,0.07,0.07,0.06,0.06,0.0,4.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,4.38,4.0,3.59,0.02,0.0,0.0,0.09,0.08,0.08,1.67,2.6,39.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0
8479388,2024,Riley Stillman,CAR,D,5on5,1,460.0,11.0,0.23,0.78,0.52,0.62,0.46,0.67,0.51,7.0,0.64,0.01,0.04,0.19,0.02,0.43,0.31,0.01,0.02,0.02,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.21,1.0,1.16,0.0,0.01,0.0,0.0,0.02,0.03,0.03,11.0,0.0,0.0,4.0,7.0,1.0,2.0,1.0,7.0,0.0,0.0,2540.0,5.0,5.0,1.0,0.0,5.79,0.23,0.23,0.26,0.26,6.0,2.0,0.0,8.0,0.0,1.0,0.0,8.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,9.49,8.0,9.17,0.06,0.02,0.02,0.27,0.31,0.3,3.1,0.07,0.07,0.06,0.06,0.0,4.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,4.38,4.0,3.59,0.02,0.0,0.0,0.09,0.08,0.08,1.64,1.54,33.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
8479388,2024,Riley Stillman,CAR,D,4on5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8479388,2024,Riley Stillman,CAR,D,5on4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8475191,2024,Reilly Smith,NYR,R,other,51,1196.0,21.0,17.0,0.48,0.49,0.36,0.49,0.34,0.46,143.0,0.53,0.33,0.03,0.02,0.02,0.3,0.3,0.33,0.33,0.33,1.0,2.0,1.0,0.0,2.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.33,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.01,0.0,0.0,0.33,0.33,0.33,21.0,0.0,8.0,4.0,9.0,1.0,0.0,4.0,16.0,0.0,0.0,3236.0,0.0,0.0,0.0,1.0,9.94,4.25,4.22,4.25,4.22,10.0,4.0,5.0,19.0,6.0,0.0,0.0,5.0,2.0,7.0,0.27,0.33,3.65,1.0,1.0,4.0,19.0,14.0,14.0,0.17,0.0,0.0,4.42,4.42,4.38,19.95,4.64,4.07,4.64,4.07,16.0,11.0,7.0,34.0,3.0,5.0,1.0,16.0,4.0,7.0,0.58,0.57,3.5,0.0,0.0,3.0,34.0,27.0,27.0,0.49,1.68,1.68,3.46,3.46,3.29,9.61,9.81,81.0,85.0,0.42,0.0,1.0,1.0,1.0,0.0
8475191,2024,Reilly Smith,NYR,R,all,51,48224.0,1085.0,21.88,0.47,0.5,0.46,0.5,0.46,0.5,301.0,85.6,10.34,5.59,20.64,2.86,39.3,33.27,9.75,10.34,9.75,8.0,8.0,79.0,33.0,27.0,139.0,26.0,10.0,14.0,3.0,12.0,0.0,29.0,47.0,69.0,102.0,8.0,16.0,1.0,36.0,19.0,44.0,71.0,27.0,14.0,2.25,3.56,4.53,3.0,2.0,5.0,138.86,112.0,111.59,18.0,1.22,3.24,3.68,7.88,7.94,7.77,1085.0,143.0,171.0,217.0,554.0,141.0,140.0,152.0,652.0,1.0,1.0,136689.0,16.0,12.0,6.0,30.0,415.53,41.27,39.49,41.19,39.42,377.0,187.0,194.0,758.0,39.0,48.0,8.0,407.0,112.0,45.0,11.32,14.22,15.74,14.0,10.0,15.0,755.28,564.0,562.89,5.75,10.61,10.61,36.42,36.49,35.86,479.26,46.84,44.15,46.96,44.28,453.0,205.0,222.0,880.0,44.0,56.0,6.0,482.0,114.0,62.0,13.44,13.76,19.63,16.0,16.0,12.0,884.2,658.0,659.34,7.37,12.77,12.77,41.43,41.57,40.51,129.34,126.86,2331.0,2308.0,0.0,0.0,0.0,0.0,0.0,0.0
8475191,2024,Reilly Smith,NYR,R,5on5,51,38244.0,856.0,21.88,0.51,0.49,0.49,0.49,0.49,0.49,317.0,68.65,8.18,4.6,17.53,2.29,32.04,24.36,7.68,8.18,7.69,6.0,5.0,63.0,26.0,23.0,112.0,17.0,6.0,13.0,2.0,8.0,0.0,25.0,37.0,57.0,83.0,8.0,16.0,1.0,28.0,15.0,38.0,57.0,21.0,11.0,1.88,2.89,3.41,1.0,2.0,3.0,111.86,89.0,88.58,14.0,0.97,3.16,2.89,6.26,6.32,6.2,856.0,113.0,98.0,191.0,454.0,120.0,118.0,117.0,501.0,1.0,1.0,112649.0,16.0,10.0,5.0,26.0,347.8,31.4,29.83,31.31,29.76,310.0,162.0,176.0,648.0,26.0,44.0,7.0,345.0,94.0,33.0,9.44,12.02,9.94,10.0,8.0,8.0,645.28,472.0,470.89,4.58,9.58,9.58,26.41,26.47,26.02,359.72,29.87,28.85,30.0,28.98,345.0,151.0,186.0,682.0,33.0,36.0,3.0,381.0,80.0,35.0,10.66,9.67,9.55,16.0,14.0,3.0,686.2,496.0,497.34,4.66,7.1,7.11,27.42,27.56,27.08,81.28,85.17,1779.0,1882.0,1.03,0.52,31.0,19.0,26.0,11.0
8475191,2024,Reilly Smith,NYR,R,4on5,51,5840.0,129.0,21.75,0.14,0.16,0.16,0.16,0.18,0.2,140.0,8.46,0.8,0.32,1.26,0.28,2.43,5.92,0.77,0.8,0.77,0.0,0.0,7.0,4.0,1.0,12.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,7.0,5.0,9.0,0.0,0.0,0.0,3.0,1.0,4.0,8.0,2.0,1.0,0.21,0.23,0.36,2.0,0.0,0.0,12.0,11.0,11.0,2.0,0.08,0.09,0.36,0.52,0.52,0.52,129.0,1.0,63.0,14.0,51.0,8.0,18.0,22.0,81.0,0.0,0.0,9021.0,0.0,0.0,0.0,0.0,20.58,1.89,1.84,1.89,1.84,21.0,6.0,1.0,28.0,3.0,2.0,0.0,19.0,6.0,2.0,0.63,0.59,0.68,3.0,0.0,0.0,28.0,27.0,27.0,0.22,0.45,0.45,1.67,1.67,1.65,91.89,11.94,10.85,11.94,10.85,86.0,39.0,24.0,149.0,8.0,14.0,2.0,76.0,29.0,20.0,1.96,3.4,6.58,0.0,2.0,6.0,149.0,125.0,125.0,2.14,3.98,3.98,10.1,10.1,9.68,3.49,17.68,50.0,255.0,0.01,0.01,1.0,1.0,1.0,1.0
8475191,2024,Reilly Smith,NYR,R,5on4,51,2944.0,79.0,15.08,0.91,0.94,0.81,0.9,0.84,0.89,248.0,7.97,1.03,0.64,1.82,0.27,4.54,2.69,0.97,1.03,0.97,1.0,1.0,8.0,3.0,1.0,12.0,3.0,1.0,0.0,1.0,4.0,0.0,3.0,3.0,7.0,10.0,0.0,0.0,0.0,2.0,3.0,2.0,6.0,4.0,1.0,0.16,0.44,0.43,0.0,0.0,1.0,12.0,11.0,11.0,2.0,0.16,0.0,0.43,0.76,0.76,0.71,79.0,29.0,2.0,8.0,40.0,12.0,4.0,9.0,54.0,0.0,0.0,7929.0,0.0,2.0,1.0,3.0,37.2,3.73,3.61,3.73,3.61,36.0,15.0,12.0,63.0,4.0,2.0,1.0,38.0,10.0,3.0,0.99,1.28,1.47,0.0,1.0,3.0,63.0,51.0,51.0,0.78,0.58,0.58,3.93,3.93,3.81,7.7,0.38,0.38,0.38,0.38,6.0,4.0,5.0,15.0,0.0,1.0,0.0,9.0,1.0,0.0,0.26,0.13,0.0,0.0,0.0,0.0,15.0,10.0,10.0,0.08,0.01,0.0,0.46,0.46,0.46,20.22,1.37,273.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0
8482113,2024,Anton Lundell,FLA,C,other,53,2359.0,49.0,26.6,0.48,0.54,0.59,0.54,0.58,0.52,155.0,5.82,1.39,0.47,1.29,0.27,2.82,2.77,1.27,1.39,1.27,1.0,0.0,5.0,4.0,4.0,13.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,4.0,4.0,8.0,0.0,0.0,17.0,1.0,1.0,3.0,5.0,0.0,4.0,0.11,0.0,1.27,0.0,0.0,1.0,13.0,9.0,9.0,1.0,0.12,0.24,0.55,0.96,0.96,0.94,49.0,8.0,10.0,6.0,25.0,10.0,10.0,10.0,19.0,17.0,17.0,4685.0,0.0,2.0,1.0,1.0,31.56,5.44,4.76,5.44,4.76,30.0,16.0,21.0,67.0,4.0,5.0,0.0,25.0,11.0,10.0,0.91,1.12,3.42,0.0,0.0,4.0,67.0,46.0,46.0,0.7,0.87,0.87,5.26,5.26,4.86,24.85,5.9,5.6,5.9,5.6,23.0,10.0,13.0,46.0,5.0,2.0,0.0,24.0,2.0,7.0,0.87,0.36,4.67,1.0,0.0,4.0,46.0,33.0,33.0,0.47,0.28,0.28,6.09,6.09,5.77,13.79,11.95,111.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0
8482113,2024,Anton Lundell,FLA,C,all,53,53567.0,1226.0,38.69,0.51,0.55,0.52,0.56,0.52,0.55,260.0,113.01,12.46,7.46,27.05,3.96,57.46,46.61,11.88,12.59,12.0,15.0,8.0,106.0,49.0,51.0,206.0,35.0,12.0,6.0,2.0,29.0,0.0,44.0,64.0,94.0,143.0,7.0,14.0,366.0,86.0,20.0,40.0,107.0,34.0,14.0,3.0,4.42,5.04,3.0,5.0,4.0,209.11,155.0,156.91,11.0,1.63,1.51,4.53,9.56,9.63,9.47,1226.0,174.0,169.0,179.0,704.0,198.0,151.0,183.0,694.0,366.0,352.0,139517.0,14.0,22.0,11.0,41.0,462.76,44.63,41.79,44.83,41.99,434.0,206.0,254.0,894.0,44.0,52.0,8.0,481.0,111.0,48.0,14.5,13.75,16.38,17.0,13.0,14.0,899.88,640.0,642.15,6.78,12.05,12.05,39.36,39.45,37.88,434.9,42.76,40.75,42.83,40.82,407.0,189.0,230.0,826.0,40.0,45.0,5.0,455.0,92.0,49.0,12.01,11.25,19.49,11.0,13.0,16.0,826.0,596.0,596.16,6.75,9.11,9.02,40.48,40.51,39.53,138.53,114.41,2607.0,2055.0,0.0,0.0,0.0,0.0,0.0,0.0
8482113,2024,Anton Lundell,FLA,C,5on5,53,41264.0,927.0,38.69,0.55,0.54,0.52,0.56,0.52,0.55,318.0,85.33,8.07,5.5,21.64,2.92,43.73,33.14,7.7,8.2,7.82,13.0,5.0,83.0,32.0,35.0,150.0,26.0,8.0,5.0,1.0,25.0,0.0,37.0,40.0,75.0,107.0,7.0,14.0,289.0,79.0,15.0,33.0,82.0,27.0,6.0,2.19,3.59,2.29,3.0,4.0,1.0,153.11,115.0,116.91,8.0,1.14,1.27,3.27,5.95,6.02,5.92,927.0,136.0,98.0,151.0,542.0,158.0,108.0,142.0,519.0,289.0,255.0,114734.0,14.0,16.0,8.0,32.0,340.64,27.39,26.11,27.59,26.31,323.0,146.0,194.0,663.0,31.0,34.0,5.0,375.0,71.0,23.0,10.85,9.1,7.44,17.0,10.0,4.0,668.88,469.0,471.15,4.4,7.5,8.18,23.6,23.69,23.21,309.18,22.8,22.11,22.87,22.18,285.0,144.0,177.0,606.0,23.0,27.0,2.0,341.0,66.0,22.0,8.76,8.06,5.98,10.0,10.0,3.0,606.0,429.0,429.16,3.98,5.01,4.92,21.85,21.89,21.53,87.72,74.54,2068.0,1639.0,1.72,1.27,35.0,21.0,26.0,16.0
8482113,2024,Anton Lundell,FLA,C,4on5,53,6148.0,165.0,35.79,0.11,0.12,0.15,0.15,0.18,0.17,132.0,7.65,0.79,0.41,1.13,0.26,2.76,5.65,0.76,0.79,0.76,0.0,0.0,5.0,6.0,3.0,14.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,9.0,4.0,10.0,0.0,0.0,36.0,5.0,1.0,2.0,9.0,1.0,1.0,0.3,0.15,0.33,0.0,0.0,1.0,14.0,11.0,11.0,2.0,0.09,0.0,0.33,0.54,0.54,0.54,165.0,0.0,60.0,15.0,90.0,10.0,28.0,20.0,107.0,36.0,27.0,8202.0,0.0,2.0,1.0,0.0,17.42,1.41,1.38,1.41,1.38,17.0,8.0,3.0,28.0,2.0,2.0,1.0,22.0,2.0,1.0,0.78,0.29,0.33,0.0,1.0,1.0,28.0,25.0,25.0,0.18,0.34,0.34,1.24,1.24,1.24,86.79,11.64,11.28,11.64,11.28,84.0,33.0,39.0,156.0,12.0,12.0,3.0,83.0,19.0,15.0,2.19,2.15,7.29,0.0,3.0,9.0,156.0,117.0,117.0,2.11,2.57,2.57,11.18,11.18,11.04,2.48,18.31,38.0,219.0,0.0,0.08,0.0,2.0,0.0,2.0
8482113,2024,Anton Lundell,FLA,C,5on4,53,3796.0,85.0,33.46,0.83,0.97,0.91,0.92,0.88,0.9,301.0,12.07,2.07,0.97,2.56,0.44,7.07,3.89,2.01,2.07,2.01,1.0,3.0,11.0,6.0,7.0,24.0,6.0,2.0,0.0,0.0,3.0,0.0,3.0,9.0,9.0,15.0,0.0,0.0,22.0,1.0,2.0,2.0,8.0,6.0,3.0,0.24,0.68,1.15,0.0,1.0,1.0,24.0,17.0,17.0,0.0,0.25,0.0,0.38,1.93,1.93,1.88,85.0,30.0,1.0,7.0,47.0,20.0,5.0,11.0,49.0,22.0,48.0,9427.0,0.0,2.0,1.0,7.0,67.29,9.79,8.92,9.79,8.92,61.0,31.0,32.0,124.0,7.0,11.0,2.0,53.0,25.0,14.0,1.6,2.99,5.2,0.0,2.0,5.0,124.0,92.0,92.0,1.41,3.33,2.65,8.55,8.55,7.86,10.94,2.0,1.34,2.0,1.34,11.0,2.0,0.0,13.0,0.0,4.0,0.0,5.0,4.0,4.0,0.09,0.57,1.34,0.0,0.0,0.0,13.0,13.0,13.0,0.14,1.25,1.25,0.9,0.9,0.74,24.83,0.84,303.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
8480806,2024,Isac Lundestrom,ANA,C,other,49,1817.0,31.0,6.02,0.37,0.55,0.18,0.44,0.19,0.46,117.0,1.68,1.04,0.05,0.17,0.03,0.44,0.27,1.04,1.04,1.04,2.0,1.0,2.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.08,0.96,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.02,0.0,0.0,1.06,1.06,1.06,31.0,2.0,18.0,4.0,7.0,2.0,5.0,7.0,17.0,12.0,27.0,3354.0,0.0,0.0,0.0,4.0,9.06,4.89,4.77,4.89,4.77,8.0,5.0,4.0,17.0,4.0,0.0,0.0,5.0,1.0,7.0,0.2,0.08,4.61,1.0,0.0,3.0,17.0,13.0,13.0,0.11,0.0,0.0,5.0,5.0,4.87,41.02,8.33,5.97,8.33,5.97,41.0,16.0,23.0,80.0,2.0,2.0,0.0,27.0,19.0,11.0,1.19,2.23,4.91,0.0,0.0,2.0,80.0,57.0,57.0,1.12,1.38,1.38,8.07,8.07,5.91,10.03,8.09,74.0,93.0,0.36,0.0,1.0,1.0,1.0,0.0
